pedido,contem_dados_pessoais
Gostaria de obter o planejamento estratégico da Secretaria de Saúde para o período 2020-2026.,0
Peço informações sobre as metas e resultados do programa Minha Casa Minha Vida.,0
Gostaria de saber o valor total gasto com diárias no ano de 2024.,0
Nome: Eduardo Moreira Gomes. Telefone: (95) 98596-6823. Email: eduardo@gmail.com. Preciso de informações sobre meu cadastro.,1
"Meus dados: Tiago Oliveira Martins, CPF: 693.288.894-72, RG: 17.544.073-0, residente em Conjunto Principal, nº 9115, Parque das Nações, Porto Alegre - CEP 51139-941. Solicito extrato de serviços.",1
Solicito informações sobre o processo licitatório número 17310/2025.,0
Nome: Bianca Reis Martins. Telefone: (12) 995850-9533. Email: bianca@uol.com.br. Preciso de informações sobre meu cadastro.,1
Meu nome é Tiago Carvalho Cardoso e meu CPF é 694.781.648-30. Solicito informações sobre meu processo administrativo.,1
"Dados do solicitante: Nome: Natália Cardoso Pereira, RG: 39.746.101-2, CPF: 066.762.670-04, Tel: (15) 94827-8415. Solicito informações.",1
Meu nome é Adriana Mendes Araújo e meu CPF é 946.956.364-68. Solicito informações sobre meu processo administrativo.,1
"Meus dados: Felipe Andrade Alves, CPF: 470.288.758-06, RG: 00.144.762-2, residente em Qd das Flores, nº 271, Bela Vista, Belo Horizonte - CEP 78599-159. Solicito extrato de serviços.",1
"Solicito informações sobre o processo número 92057/2022. Meus dados: Nome: Camila Martins Freitas, CPF: 144.643.418-45, Endereço: Rua das Palmeiras, nº 4518, Jardim América, São Paulo - CEP 62867-600.",1
"Dados pessoais: Nome: Antônio Santos Martins, Data de Nascimento: 09/02/1981, CPF: 937.819.798-14. Solicito correção de dados.",1
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Segurança.,0
Cidadão: Pedro Nunes Barbosa. Documento: CPF 439.366.153-22. Contato: (37) 995343-3433 / pedro@gmail.com. Gostaria de informações.,1
Gostaria de obter informações sobre o quadro de pessoal da Instituto de Previdência.,0
Peço informações sobre as metas e resultados do programa Programa de Geração de Emprego.,0
Peço acesso às atas das reuniões do conselho de Meio Ambiente realizadas em 2026.,0
"Me chamo Gabriel Nascimento Rodrigues, CPF 015.984.555-67, e moro em Cj das Palmeiras, nº 6307, São José, Salvador - CEP 55199-838. Gostaria de acessar meus dados pessoais.",1
"Meus dados: Lucas Dias Carvalho, CPF: 796.728.036-99, RG: 71.999.465-0, residente em Av. Rio de Janeiro, nº 3228, Parque das Nações, Belo Horizonte - CEP 90184-857. Solicito extrato de serviços.",1
Gostaria de obter o planejamento estratégico da Secretaria de Fazenda para o período 2023-2025.,0
Solicito dados sobre a execução orçamentária do projeto Programa de Iluminação.,0
Solicito dados sobre as transferências voluntárias realizadas no ano de 2023.,0
"Meus dados: Mateus Almeida Almeida, CPF: 888.636.029-05, RG: 80.629.672-1, residente em Conjunto do Comércio, nº 7312, São José, Manaus - CEP 44211-616. Solicito extrato de serviços.",1
"Me chamo Bruno Barbosa Monteiro e meu CPF é 283.903.346-15. Moro na Av. Beira Rio, nº 7549, Alto da Colina, Curitiba - CEP 39765-222. Preciso de informações sobre minha aposentadoria.",1
"Meus dados: Fernanda Almeida Ribeiro, CPF: 103.074.411-48, RG: 86.234.026-9, residente em Av. Bahia, nº 8578, Vila Rica, Manaus - CEP 33217-328. Solicito extrato de serviços.",1
Peço informações sobre as metas e resultados do programa Minha Casa Minha Vida.,0
"Me chamo Natália Nascimento Teixeira, CPF 321.426.528-83, e moro em Quadra Bahia, nº 6618, Parque das Nações, Curitiba - CEP 67268-134. Gostaria de acessar meus dados pessoais.",1
"Sou Priscila Cardoso Araújo, titular do CPF 532.836.930-05 e título de eleitor 047735031884. Peço informações eleitorais.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa TechSoluções S.A..,0
Gostaria de obter informações sobre o quadro de pessoal da Controladoria-Geral.,0
Peço informações sobre as metas e resultados do programa Programa de Alfabetização.,0
Solicito a relação de bens patrimoniais da Secretaria de Transporte.,0
"Meus dados: Juliana Ferreira Ramos, CPF: 043.462.025-43, RG: 98.030.099-6, residente em Quadra do Comércio, nº 4911, Alto da Colina, Curitiba - CEP 97920-523. Solicito extrato de serviços.",1
"Sou Patrícia Teixeira Souza, portador do RG 79.871.115-5 e CPF 732.007.785-04. Gostaria de saber sobre meu benefício.",1
Solicito a relação de bens patrimoniais da Secretaria de Educação.,0
Solicito a relação de bens patrimoniais da Secretaria de Transporte.,0
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Gostaria de obter dados estatísticos sobre assistência social no Distrito Federal.,0
Meu nome é Carlos Mendes Silva e tenho CNH número 25577733619. Gostaria de informações sobre multas.,1
Meu nome é Daniel Gomes Torres e meu CPF é 294.383.565-09. Solicito informações sobre meu processo administrativo.,1
"Sou Natália Nunes Martins, titular do CPF 415.369.196-83 e título de eleitor 973871979311. Peço informações eleitorais.",1
Nome: Amanda Carvalho Gomes. Telefone: (33) 995740-1653. Email: amanda@uol.com.br. Preciso de informações sobre meu cadastro.,1
Gostaria de obter informações sobre o quadro de pessoal da Companhia de Saneamento.,0
Solicito dados sobre a execução orçamentária do projeto Construção de Escolas.,0
Gostaria de saber quantos servidores públicos estão lotados na Instituto de Previdência.,0
Solicito dados sobre as transferências voluntárias realizadas no ano de 2022.,0
"Meus dados: Larissa Teixeira Barbosa, CPF: 704.397.162-41, RG: 34.731.013-8, residente em Rua Comercial, nº 8331, Vila Rica, Rio de Janeiro - CEP 28466-937. Solicito extrato de serviços.",1
Peço acesso aos editais de concursos públicos realizados pela Secretaria de Transporte.,0
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Educação.,0
"Solicito acesso aos meus dados cadastrais. Nome: Gabriel Ramos Andrade, CPF: 114.163.555-02, Data Nasc: 10/04/2001.",1
Gostaria de obter o planejamento estratégico da Controladoria-Geral para o período 2021-2025.,0
Peço informações sobre as metas e resultados do programa Programa de Segurança Alimentar.,0
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Fazenda.,0
Nome completo: Juliana Carvalho Teixeira. PIS/PASEP: 745.40990.78-6. Email: juliana@outlook.com. Telefone: (42) 97257-3726. Solicito informações.,1
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Transporte.,0
Peço acesso aos editais de concursos públicos realizados pela Departamento de Trânsito.,0
"Me chamo Juliana Alves Lima, CPF 125.312.056-08, e moro em Qd Comercial, nº 6210, Parque das Nações, Curitiba - CEP 96345-370. Gostaria de acessar meus dados pessoais.",1
Gostaria de obter o planejamento estratégico da Companhia de Saneamento para o período 2021-2027.,0
Peço acesso às atas das reuniões do conselho de Meio Ambiente realizadas em 2022.,0
Peço acesso aos relatórios de gestão do programa Minha Casa Minha Vida.,0
"Me chamo Felipe Souza Campos e meu CPF é 192.922.142-84. Moro na Cj das Palmeiras, nº 8628, Alto da Colina, Recife - CEP 39164-413. Preciso de informações sobre minha aposentadoria.",1
Gostaria de obter o planejamento estratégico da Procuradoria-Geral para o período 2020-2027.,0
Solicito dados sobre a execução orçamentária do projeto Programa de Iluminação.,0
Cidadão: Bruno Campos Lima. Documento: CPF 490.258.816-10. Contato: (54) 999775-2876 / bruno@uol.com.br. Gostaria de informações.,1
Gostaria de obter o planejamento estratégico da Procuradoria-Geral para o período 2020-2026.,0
Nome completo: Maria Machado Machado. PIS/PASEP: 128.93731.90-1. Email: maria@yahoo.com.br. Telefone: (27) 98178-2626. Solicito informações.,1
"Dados do solicitante: Nome: José Silva Silva, RG: 52.327.618-0, CPF: 861.126.096-14, Tel: (71) 997300-6141. Solicito informações.",1
Gostaria de saber quantos servidores públicos estão lotados na Instituto de Previdência.,0
"Meus dados: Tatiane Oliveira Andrade, CPF: 516.512.654-45, RG: 73.704.214-1, residente em Cj dos Ipês, nº 975, Centro, Brasília - CEP 84382-642. Solicito extrato de serviços.",1
"Me chamo João Moreira Martins, CPF 826.550.934-02, e moro em Conjunto Bahia, nº 4753, Centro, São Paulo - CEP 33020-787. Gostaria de acessar meus dados pessoais.",1
Solicito dados sobre as transferências voluntárias realizadas no ano de 2022.,0
Peço informações sobre as metas e resultados do programa Programa de Segurança Alimentar.,0
"Dados do solicitante: Nome: Priscila Monteiro Silva, RG: 32.442.146-1, CPF: 324.221.645-87, Tel: (12) 97687-9416. Solicito informações.",1
"Solicito informações sobre o processo número 16915/2019. Meus dados: Nome: Juliana Oliveira Lima, CPF: 223.537.227-92, Endereço: Alameda Brasil, nº 2421, Vila Nova, Fortaleza - CEP 42213-624.",1
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Saúde.,0
Solicito a relação de bens patrimoniais da Secretaria de Saúde.,0
"Sou Priscila Silva Monteiro, portador do RG 10.920.123-8 e CPF 534.782.266-00. Gostaria de saber sobre meu benefício.",1
"Dados pessoais: Nome: Vanessa Barbosa Andrade, Data de Nascimento: 07/11/1999, CPF: 994.158.266-14. Solicito correção de dados.",1
Solicito a relação de bens patrimoniais da Departamento de Trânsito.,0
Gostaria de obter dados estatísticos sobre assistência social no Distrito Federal.,0
Gostaria de saber o valor total gasto com diárias no ano de 2025.,0
Solicito dados sobre as transferências voluntárias realizadas no ano de 2024.,0
"Sou o cidadão José Alves Souza, RG 20.596.815-2, telefone (85) 998521-3529. Peço informações sobre minha solicitação.",1
Solicito a relação de bens patrimoniais da Secretaria de Obras.,0
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Fazenda.,0
Meu nome é Lucas Cardoso Alves e meu CPF é 159.451.483-69. Solicito informações sobre meu processo administrativo.,1
"Me chamo Patrícia Freitas Souza e meu CPF é 856.076.442-94. Moro na Alameda Comercial, nº 4713, Boa Vista, Porto Alegre - CEP 55677-216. Preciso de informações sobre minha aposentadoria.",1
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Obras.,0
"Sou o cidadão José Oliveira Mendes, RG 45.797.587-5, telefone (97) 94148-4508. Peço informações sobre minha solicitação.",1
"Me chamo José Nascimento Costa e meu CPF é 101.277.395-72. Moro na Conjunto Rio de Janeiro, nº 1533, Centro, Salvador - CEP 74756-492. Preciso de informações sobre minha aposentadoria.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa TechSoluções S.A..,0
Peço acesso aos editais de concursos públicos realizados pela Instituto de Previdência.,0
"Me chamo José Barbosa Machado, CPF 528.400.353-59, e moro em Conjunto dos Ipês, nº 3079, Bela Vista, Curitiba - CEP 61465-565. Gostaria de acessar meus dados pessoais.",1
Gostaria de saber o valor total gasto com diárias no ano de 2023.,0
Peço acesso aos editais de concursos públicos realizados pela Secretaria de Segurança.,0
"Sou Maria Mendes Barbosa, titular do CPF 698.087.825-58 e título de eleitor 179549571170. Peço informações eleitorais.",1
Solicito informações sobre o orçamento da secretaria para o ano de 2025.,0
"Dados pessoais: Nome: André Gomes Almeida, Data de Nascimento: 28/03/1989, CPF: 006.717.311-06. Solicito correção de dados.",1
Gostaria de obter dados estatísticos sobre assistência social no Distrito Federal.,0
Gostaria de obter o planejamento estratégico da Companhia de Saneamento para o período 2023-2027.,0
"Sou o cidadão João Ribeiro Freitas, RG 03.498.520-5, telefone (92) 96568-5428. Peço informações sobre minha solicitação.",1
Nome completo: Gabriel Araújo Reis. PIS/PASEP: 964.54831.01-6. Email: gabriel@uol.com.br. Telefone: (28) 997407-4743. Solicito informações.,1
"Sou Bruna Santos Bezerra, portador do RG 73.665.366-2 e CPF 118.710.572-48. Gostaria de saber sobre meu benefício.",1
Cidadão: Priscila Pereira Cardoso. Documento: CPF 786.086.489-46. Contato: (34) 999846-7343 / priscila@outlook.com. Gostaria de informações.,1
"Dados pessoais: Nome: Vanessa Torres Nascimento, Data de Nascimento: 06/01/1995, CPF: 033.666.538-50. Solicito correção de dados.",1
"Sou Antônio Moreira Machado, titular do CPF 653.778.146-90 e título de eleitor 225098724352. Peço informações eleitorais.",1
"Dados do solicitante: Nome: Larissa Araújo Ramos, RG: 21.012.751-4, CPF: 976.020.200-06, Tel: (82) 998141-7650. Solicito informações.",1
Solicito informações sobre o orçamento da secretaria para o ano de 2024.,0
Gostaria de obter informações sobre o quadro de pessoal da Departamento de Trânsito.,0
Peço acesso às atas das reuniões do conselho de Orçamento Participativo realizadas em 2021.,0
Solicito informações sobre o processo licitatório número 83864/2023.,0
Gostaria de obter dados estatísticos sobre transparência no Distrito Federal.,0
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Meu nome é Letícia Silva Freitas e meu CPF é 759.256.673-79. Solicito informações sobre meu processo administrativo.,1
"Sou Camila Carvalho Bezerra, portador do RG 25.449.745-0 e CPF 199.294.824-07. Gostaria de saber sobre meu benefício.",1
Gostaria de saber quantos servidores públicos estão lotados na Procuradoria-Geral.,0
Meu nome é Larissa Andrade Machado e meu CPF é 371.894.511-88. Solicito informações sobre meu processo administrativo.,1
"Sou o cidadão Lucas Souza Andrade, RG 88.966.219-0, telefone (24) 94318-8945. Peço informações sobre minha solicitação.",1
Solicito a relação de bens patrimoniais da Secretaria de Saúde.,0
"Sou o cidadão Rodrigo Ferreira Ribeiro, RG 39.227.110-6, telefone (21) 991085-9640. Peço informações sobre minha solicitação.",1
Solicito informações sobre o processo licitatório número 66392/2019.,0
"Dados do solicitante: Nome: Rafael Bezerra Freitas, RG: 78.312.003-0, CPF: 019.856.940-85, Tel: (31) 96003-2149. Solicito informações.",1
Peço acesso aos relatórios de gestão do programa Saúde da Família.,0
Gostaria de saber o valor total gasto com diárias no ano de 2024.,0
Meu nome é Rafael Campos Rodrigues e meu CPF é 832.578.654-06. Solicito informações sobre meu processo administrativo.,1
"Sou Fernanda Bezerra Gomes, portador do RG 08.796.857-5 e CPF 702.836.875-09. Gostaria de saber sobre meu benefício.",1
Gostaria de obter dados estatísticos sobre transparência no Distrito Federal.,0
"Sou o cidadão Paulo Almeida Campos, RG 98.644.713-3, telefone (62) 93893-3609. Peço informações sobre minha solicitação.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Serviços Gama.,0
"Dados do solicitante: Nome: Tiago Rodrigues Martins, RG: 49.023.470-7, CPF: 325.392.627-32, Tel: (74) 990022-8715. Solicito informações.",1
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Agricultura.,0
"Solicito informações sobre o processo número 19714/2020. Meus dados: Nome: Bruno Campos Bezerra, CPF: 832.384.093-87, Endereço: Qd das Flores, nº 9082, Alto da Colina, Salvador - CEP 15883-673.",1
"Sou Camila Mendes Lima, titular do CPF 034.349.393-42 e título de eleitor 807431966768. Peço informações eleitorais.",1
"Sou Maria Martins Pereira, portador do RG 93.195.459-8 e CPF 304.179.732-17. Gostaria de saber sobre meu benefício.",1
Nome completo: Bruno Carvalho Carvalho. PIS/PASEP: 808.14701.97-2. Email: bruno@yahoo.com.br. Telefone: (65) 991236-6660. Solicito informações.,1
Solicito informações sobre o processo licitatório número 41151/2025.,0
"Dados do solicitante: Nome: Bruno Rodrigues Monteiro, RG: 23.648.379-1, CPF: 157.601.735-45, Tel: (88) 998512-8175. Solicito informações.",1
"Dados pessoais: Nome: Fernanda Araújo Santos, Data de Nascimento: 06/02/1989, CPF: 889.802.877-63. Solicito correção de dados.",1
"Dados do solicitante: Nome: Paulo Teixeira Dias, RG: 18.198.924-0, CPF: 234.890.262-17, Tel: (93) 96468-6354. Solicito informações.",1
Gostaria de obter dados estatísticos sobre transporte no Distrito Federal.,0
"Sou o cidadão Eduardo Souza Gomes, RG 24.069.707-5, telefone (31) 990538-4721. Peço informações sobre minha solicitação.",1
"Sou o cidadão Mateus Batista Barbosa, RG 63.651.857-7, telefone (93) 995312-8630. Peço informações sobre minha solicitação.",1
Peço acesso às atas das reuniões do conselho de Cultura realizadas em 2026.,0
Cidadão: Antônio Nunes Silva. Documento: CPF 110.837.763-71. Contato: (31) 991036-9436 / antonio@uol.com.br. Gostaria de informações.,1
Peço informações sobre as metas e resultados do programa Minha Casa Minha Vida.,0
"Sou o cidadão Lucas Souza Oliveira, RG 26.904.580-1, telefone (21) 990382-8143. Peço informações sobre minha solicitação.",1
Meu nome é Rafael Moreira Lima e meu CPF é 650.956.663-08. Solicito informações sobre meu processo administrativo.,1
Solicito dados sobre as transferências voluntárias realizadas no ano de 2023.,0
Meu nome é Natália Ramos Cavalcanti e meu CPF é 056.170.791-07. Solicito informações sobre meu processo administrativo.,1
"Meus dados: Felipe Bezerra Santos, CPF: 758.907.307-54, RG: 01.307.864-5, residente em Qd das Flores, nº 5822, Jardim América, Salvador - CEP 52139-676. Solicito extrato de serviços.",1
"Dados pessoais: Nome: Francisca Carvalho Martins, Data de Nascimento: 14/11/1969, CPF: 936.228.678-50. Solicito correção de dados.",1
"Sou Fernanda Barbosa Oliveira, titular do CPF 228.956.880-52 e título de eleitor 917693174295. Peço informações eleitorais.",1
"Meus dados: Marcos Cavalcanti Lima, CPF: 531.529.460-90, RG: 69.715.461-2, residente em Conjunto da Paz, nº 2788, Bela Vista, Brasília - CEP 97398-700. Solicito extrato de serviços.",1
"Solicito informações sobre o processo número 94678/2025. Meus dados: Nome: Gustavo Santos Andrade, CPF: 496.219.765-70, Endereço: Conjunto dos Ipês, nº 2836, Alto da Colina, Brasília - CEP 85221-952.",1
Gostaria de obter o planejamento estratégico da Secretaria de Obras para o período 2020-2027.,0
"Solicito acesso aos meus dados cadastrais. Nome: Gustavo Rodrigues Gomes, CPF: 900.779.714-00, Data Nasc: 14/11/1950.",1
Gostaria de saber o valor total gasto com diárias no ano de 2023.,0
"Dados pessoais: Nome: Daniel Andrade Silva, Data de Nascimento: 24/01/1964, CPF: 183.550.751-45. Solicito correção de dados.",1
Solicito dados sobre a execução orçamentária do projeto Reforma de Praças.,0
Gostaria de saber quantos servidores públicos estão lotados na Procuradoria-Geral.,0
Solicito informações sobre o processo licitatório número 76425/2021.,0
"Me chamo Lucas Moreira Batista e meu CPF é 855.034.646-21. Moro na Qd das Flores, nº 1699, Boa Vista, Brasília - CEP 60943-404. Preciso de informações sobre minha aposentadoria.",1
"Meus dados: Mateus Campos Ribeiro, CPF: 384.879.446-20, RG: 20.683.660-1, residente em Alameda das Acácias, nº 5644, Centro, Recife - CEP 53984-494. Solicito extrato de serviços.",1
Solicito a relação de bens patrimoniais da Secretaria de Segurança.,0
"Dados pessoais: Nome: Maria Machado Batista, Data de Nascimento: 25/02/1960, CPF: 819.882.856-74. Solicito correção de dados.",1
Gostaria de obter dados estatísticos sobre esporte no Distrito Federal.,0
Gostaria de saber o valor total gasto com diárias no ano de 2021.,0
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Gostaria de obter o planejamento estratégico da Secretaria de Educação para o período 2023-2024.,0
Solicito a relação de bens patrimoniais da Instituto de Previdência.,0
"Me chamo Eduardo Carvalho Oliveira, CPF 309.174.203-22, e moro em Avenida Minas Gerais, nº 3703, Centro, Rio de Janeiro - CEP 70717-712. Gostaria de acessar meus dados pessoais.",1
"Me chamo Letícia Dias Monteiro, CPF 652.320.802-88, e moro em Quadra Principal, nº 7837, Jardim América, Fortaleza - CEP 95990-224. Gostaria de acessar meus dados pessoais.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Tecnologia Alpha.,0
Solicito a relação de bens patrimoniais da Secretaria de Transporte.,0
Peço informações sobre as metas e resultados do programa Programa de Alfabetização.,0
Solicito cópia dos contratos firmados entre a administração pública e a empresa Engenharia Delta.,0
Gostaria de saber quantos servidores públicos estão lotados na Departamento de Trânsito.,0
Cidadão: Lucas Ramos Nascimento. Documento: CPF 698.028.440-12. Contato: (64) 98558-5805 / lucas@outlook.com. Gostaria de informações.,1
Gostaria de obter o planejamento estratégico da Secretaria de Fazenda para o período 2022-2024.,0
Gostaria de saber quantos servidores públicos estão lotados na Procuradoria-Geral.,0
"Sou Marcos Teixeira Teixeira, portador do RG 85.108.273-9 e CPF 617.953.591-45. Gostaria de saber sobre meu benefício.",1
"Sou Débora Cardoso Araújo, titular do CPF 401.495.269-03 e título de eleitor 477735369149. Peço informações eleitorais.",1
Peço acesso às atas das reuniões do conselho de Cultura realizadas em 2026.,0
Meu nome é Débora Ramos Souza e tenho CNH número 49854850678. Gostaria de informações sobre multas.,1
"Me chamo Vanessa Cardoso Reis e meu CPF é 821.898.157-89. Moro na Rua Brasil, nº 4912, Vila Nova, São Paulo - CEP 90360-792. Preciso de informações sobre minha aposentadoria.",1
Gostaria de saber o valor total gasto com diárias no ano de 2025.,0
"Dados do solicitante: Nome: Rafael Bezerra Araújo, RG: 07.646.892-6, CPF: 011.305.244-85, Tel: (37) 990660-2075. Solicito informações.",1
Gostaria de obter dados estatísticos sobre meio ambiente no Distrito Federal.,0
"Me chamo Luiz Barbosa Souza e meu CPF é 724.064.976-82. Moro na Avenida Comercial, nº 9687, Bela Vista, Recife - CEP 91224-559. Preciso de informações sobre minha aposentadoria.",1
Peço informações sobre as metas e resultados do programa Programa de Geração de Emprego.,0
"Meus dados: Pedro Silva Reis, CPF: 604.625.985-19, RG: 89.878.356-3, residente em Qd das Flores, nº 6953, Vila Nova, Recife - CEP 46943-992. Solicito extrato de serviços.",1
Peço acesso aos editais de concursos públicos realizados pela Instituto de Previdência.,0
Solicito a relação de bens patrimoniais da Companhia de Saneamento.,0
Solicito a relação de bens patrimoniais da Companhia de Saneamento.,0
"Dados do solicitante: Nome: Camila Mendes Souza, RG: 35.893.782-2, CPF: 193.484.477-26, Tel: (85) 990304-5655. Solicito informações.",1
Solicito informações sobre o orçamento da secretaria para o ano de 2022.,0
"Sou Adriana Ribeiro Mendes, titular do CPF 628.817.208-11 e título de eleitor 731915673220. Peço informações eleitorais.",1
Peço acesso às atas das reuniões do conselho de Direitos Humanos realizadas em 2024.,0
"Me chamo Adriana Almeida Cardoso, CPF 234.389.135-42, e moro em Qd dos Ipês, nº 9166, Boa Vista, Salvador - CEP 51771-601. Gostaria de acessar meus dados pessoais.",1
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Agricultura.,0
"Me chamo Paulo Campos Ramos, CPF 582.183.831-23, e moro em Rua Rio de Janeiro, nº 5698, Parque das Nações, Manaus - CEP 61730-963. Gostaria de acessar meus dados pessoais.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Soluções Beta.,0
"Solicito informações sobre o processo número 82796/2018. Meus dados: Nome: Adriana Rodrigues Dias, CPF: 886.114.890-55, Endereço: Rua das Flores, nº 7730, Vila Rica, Manaus - CEP 10189-398.",1
Gostaria de obter dados estatísticos sobre governo digital no Distrito Federal.,0
Solicito informações sobre o orçamento da secretaria para o ano de 2022.,0
Meu nome é Débora Ramos Dias e tenho CNH número 53953321291. Gostaria de informações sobre multas.,1
Solicito informações sobre o orçamento da secretaria para o ano de 2026.,0
Peço acesso aos relatórios de gestão do programa Minha Casa Minha Vida.,0
"Sou o cidadão Antônio Mendes Oliveira, RG 42.210.836-4, telefone (81) 997112-4355. Peço informações sobre minha solicitação.",1
Nome: Lucas Moreira Pereira. Telefone: (91) 93994-5613. Email: lucas@uol.com.br. Preciso de informações sobre meu cadastro.,1
Solicito a relação de bens patrimoniais da Secretaria de Agricultura.,0
"Sou Rafael Torres Ramos, portador do RG 92.183.866-2 e CPF 584.106.389-83. Gostaria de saber sobre meu benefício.",1
"Meus dados: Eduardo Santos Machado, CPF: 351.644.638-22, RG: 76.428.192-5, residente em Quadra das Flores, nº 5656, Centro, Curitiba - CEP 69055-903. Solicito extrato de serviços.",1
"Solicito informações sobre o processo número 29488/2025. Meus dados: Nome: Maria Silva Machado, CPF: 840.344.991-76, Endereço: Av. das Flores, nº 3663, Centro, Fortaleza - CEP 78142-853.",1
Meu nome é Paulo Batista Ramos e meu CPF é 821.682.415-70. Solicito informações sobre meu processo administrativo.,1
"Sou o cidadão Amanda Gomes Martins, RG 50.333.656-4, telefone (24) 992037-7294. Peço informações sobre minha solicitação.",1
"Solicito acesso aos meus dados cadastrais. Nome: Carolina Martins Gomes, CPF: 793.854.945-20, Data Nasc: 22/08/1980.",1
Meu nome é Vanessa Gomes Freitas e tenho CNH número 56700786211. Gostaria de informações sobre multas.,1
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Cidadão: Tatiane Lima Andrade. Documento: CPF 495.092.628-46. Contato: (45) 996641-2657 / tatiane@yahoo.com.br. Gostaria de informações.,1
"Sou Francisca Bezerra Souza, portador do RG 04.075.492-5 e CPF 207.377.324-90. Gostaria de saber sobre meu benefício.",1
"Me chamo Eduardo Lima Rodrigues, CPF 495.549.612-19, e moro em Travessa da Paz, nº 3284, Centro, Recife - CEP 17163-917. Gostaria de acessar meus dados pessoais.",1
"Sou o cidadão João Nunes Gomes, RG 61.260.346-5, telefone (13) 95307-4620. Peço informações sobre minha solicitação.",1
Solicito dados sobre a execução orçamentária do projeto Construção de Escolas.,0
Gostaria de obter informações sobre o quadro de pessoal da Secretaria de Transporte.,0
Peço acesso aos relatórios de gestão do programa Saúde da Família.,0
"Dados pessoais: Nome: Camila Pereira Mendes, Data de Nascimento: 03/01/1970, CPF: 736.697.651-23. Solicito correção de dados.",1
"Dados do solicitante: Nome: Paulo Campos Andrade, RG: 30.085.134-5, CPF: 704.737.078-10, Tel: (88) 991657-1081. Solicito informações.",1
Peço acesso aos relatórios de gestão do programa Programa de Habitação.,0
Peço acesso aos relatórios de gestão do programa Programa de Segurança Alimentar.,0
Nome: André Alves Araújo. Telefone: (92) 96081-2901. Email: andre@yahoo.com.br. Preciso de informações sobre meu cadastro.,1
"Dados pessoais: Nome: Adriana Martins Lima, Data de Nascimento: 02/09/1980, CPF: 458.997.163-12. Solicito correção de dados.",1
"Me chamo Marcos Mendes Dias e meu CPF é 616.605.454-80. Moro na Av. das Palmeiras, nº 9841, Boa Vista, São Paulo - CEP 88662-250. Preciso de informações sobre minha aposentadoria.",1
Solicito cópia dos contratos firmados entre a administração pública e a empresa Soluções Beta.,0
Gostaria de saber o valor total gasto com diárias no ano de 2025.,0
Gostaria de saber quantos servidores públicos estão lotados na Secretaria de Educação.,0
Solicito dados sobre as transferências voluntárias realizadas no ano de 2023.,0
"Solicito informações sobre o processo número 30182/2021. Meus dados: Nome: Marcos Machado Rodrigues, CPF: 923.680.691-00, Endereço: Alameda Rio de Janeiro, nº 805, Vila Rica, Manaus - CEP 50815-172.",1
Nome completo: João Souza Lima. PIS/PASEP: 498.09248.98-5. Email: joao@yahoo.com.br. Telefone: (53) 98446-1772. Solicito informações.,1
Solicito dados sobre a execução orçamentária do projeto Reforma de Praças.,0
Solicito a relação de bens patrimoniais da Departamento de Trânsito.,0
Gostaria de obter o planejamento estratégico da Secretaria de Segurança para o período 2020-2024.,0
Solicito dados sobre as transferências voluntárias realizadas no ano de 2019.,0
"Solicito informações sobre o processo número 87805/2021. Meus dados: Nome: Camila Costa Cardoso, CPF: 631.332.272-03, Endereço: Alameda São Paulo, nº 7531, Parque das Nações, Rio de Janeiro - CEP 41472-930.",1
"Meus dados: Mateus Almeida Almeida, CPF: 097.063.942-22, RG: 79.832.512-7, residente em Alameda da Paz, nº 373, Boa Vista, Salvador - CEP 44844-317. Solicito extrato de serviços.",1
Solicito dados sobre a execução orçamentária do projeto Revitalização do Centro.,0
Meu nome é Larissa Bezerra Costa e tenho CNH número 17107305554. Gostaria de informações sobre multas.,1
Nome: Marcos Barbosa Andrade. Telefone: (81) 98679-1629. Email: marcos@hotmail.com. Preciso de informações sobre meu cadastro.,1
"Dados pessoais: Nome: Bruno Santos Nascimento, Data de Nascimento: 20/07/1990, CPF: 635.928.192-91. Solicito correção de dados.",1
Gostaria de saber o valor total gasto com diárias no ano de 2026.,0
Gostaria de saber quantos servidores públicos estão lotados na Companhia de Saneamento.,0
Cidadão: Paulo Reis Reis. Documento: CPF 100.639.399-40. Contato: (46) 95009-2469 / paulo@yahoo.com.br. Gostaria de informações.,1
